TIMESTAMP,Calendrier,HTA,sup36,inf36
785,HPH,35.2,52.8,39.4
786,HPH,35.2,52.8,39.4
787,P,44.2,52.8,39.4
788,P,44.2,52.8,39.4
789,HPH,35.2,52.8,39.4
790,HPH,35.2,52.8,39.4
791,HCH,22.6,36.4,39.4
792,HCH,22.6,36.4,39.4
793,HCH,22.6,36.4,39.4
794,HCH,22.6,36.4,39.4
795,HCH,22.6,36.4,39.4
796,HCH,22.6,36.4,39.4
797,HCH,22.6,36.4,39.4
798,HCH,22.6,36.4,39.4
799,P,44.2,52.8,39.4
800,P,44.2,52.8,39.4
801,HPH,35.2,52.8,39.4
802,HPH,35.2,52.8,39.4
803,HPH,35.2,52.8,39.4
804,HPH,35.2,52.8,39.4
805,HPH,35.2,52.8,39.4
806,HPH,35.2,52.8,39.4
807,HPH,35.2,52.8,39.4
808,HPH,35.2,52.8,39.4
809,HPH,35.2,52.8,39.4
810,HPH,35.2,52.8,39.4
811,P,44.2,52.8,39.4
812,P,44.2,52.8,39.4
813,HPH,35.2,52.8,39.4
814,HPH,35.2,52.8,39.4
815,HCH,22.6,36.4,39.4
816,HCH,22.6,36.4,39.4
817,HCH,22.6,36.4,39.4
818,HCH,22.6,36.4,39.4
819,HCH,22.6,36.4,39.4
820,HCH,22.6,36.4,39.4
821,HCH,22.6,36.4,39.4
822,HCH,22.6,36.4,39.4
823,P,44.2,52.8,39.4
824,P,44.2,52.8,39.4
825,HPH,35.2,52.8,39.4
826,HPH,35.2,52.8,39.4
827,HPH,35.2,52.8,39.4
828,HPH,35.2,52.8,39.4
829,HPH,35.2,52.8,39.4
830,HPH,35.2,52.8,39.4
831,HPH,35.2,52.8,39.4
832,HPH,35.2,52.8,39.4
833,HPH,35.2,52.8,39.4
834,HPH,35.2,52.8,39.4
835,P,44.2,52.8,39.4
836,P,44.2,52.8,39.4
837,HPH,35.2,52.8,39.4
838,HPH,35.2,52.8,39.4
839,HCH,22.6,36.4,39.4
840,HCH,22.6,36.4,39.4
841,HCH,22.6,36.4,39.4
842,HCH,22.6,36.4,39.4
843,HCH,22.6,36.4,39.4
844,HCH,22.6,36.4,39.4
845,HCH,22.6,36.4,39.4
846,HCH,22.6,36.4,39.4
847,P,44.2,52.8,39.4
848,P,44.2,52.8,39.4
849,HPH,35.2,52.8,39.4
850,HPH,35.2,52.8,39.4
851,HPH,35.2,52.8,39.4
852,HPH,35.2,52.8,39.4
853,HPH,35.2,52.8,39.4
854,HPH,35.2,52.8,39.4
855,HPH,35.2,52.8,39.4
856,HPH,35.2,52.8,39.4
857,HPH,35.2,52.8,39.4
858,HPH,35.2,52.8,39.4
859,P,44.2,52.8,39.4
860,P,44.2,52.8,39.4
861,HPH,35.2,52.8,39.4
862,HPH,35.2,52.8,39.4
863,HCH,22.6,36.4,39.4
864,HCH,22.6,36.4,39.4
865,HCH,22.6,36.4,39.4
866,HCH,22.6,36.4,39.4
867,HCH,22.6,36.4,39.4
868,HCH,22.6,36.4,39.4
869,HCH,22.6,36.4,39.4
870,HCH,22.6,36.4,39.4
871,P,44.2,52.8,39.4
872,P,44.2,52.8,39.4
873,HPH,35.2,52.8,39.4
874,HPH,35.2,52.8,39.4
875,HPH,35.2,52.8,39.4
876,HPH,35.2,52.8,39.4
877,HPH,35.2,52.8,39.4
878,HPH,35.2,52.8,39.4
879,HPH,35.2,52.8,39.4
880,HPH,35.2,52.8,39.4
881,HPH,35.2,52.8,39.4
882,HPH,35.2,52.8,39.4
883,P,44.2,52.8,39.4
884,P,44.2,52.8,39.4
885,HPH,35.2,52.8,39.4
886,HPH,35.2,52.8,39.4
887,HCH,22.6,36.4,39.4
888,HCH,22.6,36.4,39.4
889,HCH,22.6,36.4,39.4
890,HCH,22.6,36.4,39.4
891,HCH,22.6,36.4,39.4
892,HCH,22.6,36.4,39.4
893,HCH,22.6,36.4,39.4
894,HCH,22.6,36.4,39.4
895,P,44.2,52.8,39.4
896,P,44.2,52.8,39.4
897,HPH,35.2,52.8,39.4
898,HPH,35.2,52.8,39.4
899,HPH,35.2,52.8,39.4
900,HPH,35.2,52.8,39.4
901,HPH,35.2,52.8,39.4
902,HPH,35.2,52.8,39.4
903,HPH,35.2,52.8,39.4
904,HPH,35.2,52.8,39.4
905,HPH,35.2,52.8,39.4
906,HPH,35.2,52.8,39.4
907,P,44.2,52.8,39.4
908,P,44.2,52.8,39.4
909,HPH,35.2,52.8,39.4
910,HPH,35.2,52.8,39.4
911,HCH,22.6,36.4,39.4
912,HCH,22.6,36.4,39.4
913,HCH,22.6,36.4,39.4
914,HCH,22.6,36.4,39.4
915,HCH,22.6,36.4,39.4
916,HCH,22.6,36.4,39.4
917,HCH,22.6,36.4,39.4
918,HCH,22.6,36.4,39.4
919,P,44.2,52.8,39.4
920,P,44.2,52.8,39.4
921,HPH,35.2,52.8,39.4
922,HPH,35.2,52.8,39.4
923,HPH,35.2,52.8,39.4
924,HPH,35.2,52.8,39.4
925,HPH,35.2,52.8,39.4
926,HPH,35.2,52.8,39.4
927,HPH,35.2,52.8,39.4
928,HPH,35.2,52.8,39.4
929,HPH,35.2,52.8,39.4
930,HPH,35.2,52.8,39.4
931,P,44.2,52.8,39.4
932,P,44.2,52.8,39.4
933,HPH,35.2,52.8,39.4
934,HPH,35.2,52.8,39.4
935,HCH,22.6,36.4,39.4
936,HCH,22.6,36.4,39.4
937,HCH,22.6,36.4,39.4
938,HCH,22.6,36.4,39.4
939,HCH,22.6,36.4,39.4
940,HCH,22.6,36.4,39.4
941,HCH,22.6,36.4,39.4
942,HCH,22.6,36.4,39.4
943,P,44.2,52.8,39.4
944,P,44.2,52.8,39.4
945,HPH,35.2,52.8,39.4
946,HPH,35.2,52.8,39.4
947,HPH,35.2,52.8,39.4
948,HPH,35.2,52.8,39.4
949,HPH,35.2,52.8,39.4
950,HPH,35.2,52.8,39.4
951,HPH,35.2,52.8,39.4
952,HPH,35.2,52.8,39.4
953,HPH,35.2,52.8,39.4
954,HPH,35.2,52.8,39.4
955,P,44.2,52.8,39.4
956,P,44.2,52.8,39.4
957,HPH,35.2,52.8,39.4
958,HPH,35.2,52.8,39.4
959,HCH,22.6,36.4,39.4
960,HCH,22.6,36.4,39.4
961,HCH,22.6,36.4,39.4
962,HCH,22.6,36.4,39.4
963,HCH,22.6,36.4,39.4
964,HCH,22.6,36.4,39.4
965,HCH,22.6,36.4,39.4
966,HCH,22.6,36.4,39.4
967,P,44.2,52.8,39.4
968,P,44.2,52.8,39.4
969,HPH,35.2,52.8,39.4
970,HPH,35.2,52.8,39.4
971,HPH,35.2,52.8,39.4
972,HPH,35.2,52.8,39.4
973,HPH,35.2,52.8,39.4
974,HPH,35.2,52.8,39.4
975,HPH,35.2,52.8,39.4
976,HPH,35.2,52.8,39.4
977,HPH,35.2,52.8,39.4
978,HPH,35.2,52.8,39.4
979,P,44.2,52.8,39.4
980,P,44.2,52.8,39.4
981,HPH,35.2,52.8,39.4
982,HPH,35.2,52.8,39.4
983,HCH,22.6,36.4,39.4
984,HCH,22.6,36.4,39.4
985,HCH,22.6,36.4,39.4
986,HCH,22.6,36.4,39.4
987,HCH,22.6,36.4,39.4
988,HCH,22.6,36.4,39.4
989,HCH,22.6,36.4,39.4
990,HCH,22.6,36.4,39.4
991,P,44.2,52.8,39.4
992,P,44.2,52.8,39.4
993,HPH,35.2,52.8,39.4
994,HPH,35.2,52.8,39.4
995,HPH,35.2,52.8,39.4
996,HPH,35.2,52.8,39.4
997,HPH,35.2,52.8,39.4
998,HPH,35.2,52.8,39.4
999,HPH,35.2,52.8,39.4
1000,HPH,35.2,52.8,39.4
1001,HPH,35.2,52.8,39.4
1002,HPH,35.2,52.8,39.4
1003,P,44.2,52.8,39.4
1004,P,44.2,52.8,39.4
1005,HPH,35.2,52.8,39.4
1006,HPH,35.2,52.8,39.4
1007,HCH,22.6,36.4,39.4
1008,HCH,22.6,36.4,39.4
1009,HCH,22.6,36.4,39.4
1010,HCH,22.6,36.4,39.4
1011,HCH,22.6,36.4,39.4
1012,HCH,22.6,36.4,39.4
1013,HCH,22.6,36.4,39.4
1014,HCH,22.6,36.4,39.4
1015,P,44.2,52.8,39.4
1016,P,44.2,52.8,39.4
1017,HPH,35.2,52.8,39.4
1018,HPH,35.2,52.8,39.4
1019,HPH,35.2,52.8,39.4
1020,HPH,35.2,52.8,39.4
1021,HPH,35.2,52.8,39.4
1022,HPH,35.2,52.8,39.4
1023,HPH,35.2,52.8,39.4
1024,HPH,35.2,52.8,39.4
1025,HPH,35.2,52.8,39.4
1026,HPH,35.2,52.8,39.4
1027,P,44.2,52.8,39.4
1028,P,44.2,52.8,39.4
1029,HPH,35.2,52.8,39.4
1030,HPH,35.2,52.8,39.4
1031,HCH,22.6,36.4,39.4
1032,HCH,22.6,36.4,39.4
1033,HCH,22.6,36.4,39.4
1034,HCH,22.6,36.4,39.4
1035,HCH,22.6,36.4,39.4
1036,HCH,22.6,36.4,39.4
1037,HCH,22.6,36.4,39.4
1038,HCH,22.6,36.4,39.4
1039,P,44.2,52.8,39.4
1040,P,44.2,52.8,39.4
1041,HPH,35.2,52.8,39.4
1042,HPH,35.2,52.8,39.4
1043,HPH,35.2,52.8,39.4
1044,HPH,35.2,52.8,39.4
1045,HPH,35.2,52.8,39.4
1046,HPH,35.2,52.8,39.4
1047,HPH,35.2,52.8,39.4
1048,HPH,35.2,52.8,39.4
1049,HPH,35.2,52.8,39.4
1050,HPH,35.2,52.8,39.4
1051,P,44.2,52.8,39.4
1052,P,44.2,52.8,39.4
1053,HPH,35.2,52.8,39.4
1054,HPH,35.2,52.8,39.4
1055,HCH,22.6,36.4,39.4
1056,HCH,22.6,36.4,39.4
1057,HCH,22.6,36.4,39.4
1058,HCH,22.6,36.4,39.4
1059,HCH,22.6,36.4,39.4
1060,HCH,22.6,36.4,39.4
1061,HCH,22.6,36.4,39.4
1062,HCH,22.6,36.4,39.4
1063,P,44.2,52.8,39.4
1064,P,44.2,52.8,39.4
1065,HPH,35.2,52.8,39.4
1066,HPH,35.2,52.8,39.4
1067,HPH,35.2,52.8,39.4
1068,HPH,35.2,52.8,39.4
1069,HPH,35.2,52.8,39.4
1070,HPH,35.2,52.8,39.4
1071,HPH,35.2,52.8,39.4
1072,HPH,35.2,52.8,39.4
1073,HPH,35.2,52.8,39.4
1074,HPH,35.2,52.8,39.4
1075,P,44.2,52.8,39.4
1076,P,44.2,52.8,39.4
1077,HPH,35.2,52.8,39.4
1078,HPH,35.2,52.8,39.4
1079,HCH,22.6,36.4,39.4
1080,HCH,22.6,36.4,39.4
1081,HCH,22.6,36.4,39.4
1082,HCH,22.6,36.4,39.4
1083,HCH,22.6,36.4,39.4
1084,HCH,22.6,36.4,39.4
1085,HCH,22.6,36.4,39.4
1086,HCH,22.6,36.4,39.4
1087,P,44.2,52.8,39.4
1088,P,44.2,52.8,39.4
1089,HPH,35.2,52.8,39.4
1090,HPH,35.2,52.8,39.4
1091,HPH,35.2,52.8,39.4
1092,HPH,35.2,52.8,39.4
1093,HPH,35.2,52.8,39.4
1094,HPH,35.2,52.8,39.4
1095,HPH,35.2,52.8,39.4
1096,HPH,35.2,52.8,39.4
1097,HPH,35.2,52.8,39.4
1098,HPH,35.2,52.8,39.4
1099,P,44.2,52.8,39.4
1100,P,44.2,52.8,39.4
1101,HPH,35.2,52.8,39.4
1102,HPH,35.2,52.8,39.4
1103,HCH,22.6,36.4,39.4
1104,HCH,22.6,36.4,39.4
1105,HCH,22.6,36.4,39.4
1106,HCH,22.6,36.4,39.4
1107,HCH,22.6,36.4,39.4
1108,HCH,22.6,36.4,39.4
1109,HCH,22.6,36.4,39.4
1110,HCH,22.6,36.4,39.4
1111,P,44.2,52.8,39.4
1112,P,44.2,52.8,39.4
1113,HPH,35.2,52.8,39.4
1114,HPH,35.2,52.8,39.4
1115,HPH,35.2,52.8,39.4
1116,HPH,35.2,52.8,39.4
1117,HPH,35.2,52.8,39.4
1118,HPH,35.2,52.8,39.4
1119,HPH,35.2,52.8,39.4
1120,HPH,35.2,52.8,39.4
1121,HPH,35.2,52.8,39.4
1122,HPH,35.2,52.8,39.4
1123,P,44.2,52.8,39.4
1124,P,44.2,52.8,39.4
1125,HPH,35.2,52.8,39.4
1126,HPH,35.2,52.8,39.4
1127,HCH,22.6,36.4,39.4
1128,HCH,22.6,36.4,39.4
1129,HCH,22.6,36.4,39.4
1130,HCH,22.6,36.4,39.4
1131,HCH,22.6,36.4,39.4
1132,HCH,22.6,36.4,39.4
1133,HCH,22.6,36.4,39.4
1134,HCH,22.6,36.4,39.4
1135,P,44.2,52.8,39.4
1136,P,44.2,52.8,39.4
1137,HPH,35.2,52.8,39.4
1138,HPH,35.2,52.8,39.4
1139,HPH,35.2,52.8,39.4
1140,HPH,35.2,52.8,39.4
1141,HPH,35.2,52.8,39.4
1142,HPH,35.2,52.8,39.4
1143,HPH,35.2,52.8,39.4
1144,HPH,35.2,52.8,39.4
1145,HPH,35.2,52.8,39.4
1146,HPH,35.2,52.8,39.4
1147,P,44.2,52.8,39.4
1148,P,44.2,52.8,39.4
1149,HPH,35.2,52.8,39.4
1150,HPH,35.2,52.8,39.4
1151,HCH,22.6,36.4,39.4
1152,HCH,22.6,36.4,39.4
1153,HCH,22.6,36.4,39.4
1154,HCH,22.6,36.4,39.4
1155,HCH,22.6,36.4,39.4
1156,HCH,22.6,36.4,39.4
1157,HCH,22.6,36.4,39.4
1158,HCH,22.6,36.4,39.4
1159,P,44.2,52.8,39.4
1160,P,44.2,52.8,39.4
1161,HPH,35.2,52.8,39.4
1162,HPH,35.2,52.8,39.4
1163,HPH,35.2,52.8,39.4
1164,HPH,35.2,52.8,39.4
1165,HPH,35.2,52.8,39.4
1166,HPH,35.2,52.8,39.4
1167,HPH,35.2,52.8,39.4
1168,HPH,35.2,52.8,39.4
1169,HPH,35.2,52.8,39.4
1170,HPH,35.2,52.8,39.4
1171,P,44.2,52.8,39.4
1172,P,44.2,52.8,39.4
1173,HPH,35.2,52.8,39.4
1174,HPH,35.2,52.8,39.4
1175,HCH,22.6,36.4,39.4
1176,HCH,22.6,36.4,39.4
1177,HCH,22.6,36.4,39.4
1178,HCH,22.6,36.4,39.4
1179,HCH,22.6,36.4,39.4
1180,HCH,22.6,36.4,39.4
1181,HCH,22.6,36.4,39.4
1182,HCH,22.6,36.4,39.4
1183,P,44.2,52.8,39.4
1184,P,44.2,52.8,39.4
1185,HPH,35.2,52.8,39.4
1186,HPH,35.2,52.8,39.4
1187,HPH,35.2,52.8,39.4
1188,HPH,35.2,52.8,39.4
1189,HPH,35.2,52.8,39.4
1190,HPH,35.2,52.8,39.4
1191,HPH,35.2,52.8,39.4
1192,HPH,35.2,52.8,39.4
1193,HPH,35.2,52.8,39.4
1194,HPH,35.2,52.8,39.4
1195,P,44.2,52.8,39.4
1196,P,44.2,52.8,39.4
1197,HPH,35.2,52.8,39.4
1198,HPH,35.2,52.8,39.4
1199,HCH,22.6,36.4,39.4
1200,HCH,22.6,36.4,39.4
1201,HCH,22.6,36.4,39.4
1202,HCH,22.6,36.4,39.4
1203,HCH,22.6,36.4,39.4
1204,HCH,22.6,36.4,39.4
1205,HCH,22.6,36.4,39.4
1206,HCH,22.6,36.4,39.4
1207,P,44.2,52.8,39.4
1208,P,44.2,52.8,39.4
1209,HPH,35.2,52.8,39.4
1210,HPH,35.2,52.8,39.4
1211,HPH,35.2,52.8,39.4
1212,HPH,35.2,52.8,39.4
1213,HPH,35.2,52.8,39.4
1214,HPH,35.2,52.8,39.4
1215,HPH,35.2,52.8,39.4
1216,HPH,35.2,52.8,39.4
1217,HPH,35.2,52.8,39.4
1218,HPH,35.2,52.8,39.4
1219,P,44.2,52.8,39.4
1220,P,44.2,52.8,39.4
1221,HPH,35.2,52.8,39.4
1222,HPH,35.2,52.8,39.4
1223,HCH,22.6,36.4,39.4
1224,HCH,22.6,36.4,39.4
1225,HCH,22.6,36.4,39.4
1226,HCH,22.6,36.4,39.4
1227,HCH,22.6,36.4,39.4
1228,HCH,22.6,36.4,39.4
1229,HCH,22.6,36.4,39.4
1230,HCH,22.6,36.4,39.4
1231,P,44.2,52.8,39.4
1232,P,44.2,52.8,39.4
1233,HPH,35.2,52.8,39.4
1234,HPH,35.2,52.8,39.4
1235,HPH,35.2,52.8,39.4
1236,HPH,35.2,52.8,39.4
1237,HPH,35.2,52.8,39.4
1238,HPH,35.2,52.8,39.4
1239,HPH,35.2,52.8,39.4
1240,HPH,35.2,52.8,39.4
1241,HPH,35.2,52.8,39.4
1242,HPH,35.2,52.8,39.4
1243,P,44.2,52.8,39.4
1244,P,44.2,52.8,39.4
1245,HPH,35.2,52.8,39.4
1246,HPH,35.2,52.8,39.4
1247,HCH,22.6,36.4,39.4
1248,HCH,22.6,36.4,39.4
1249,HCH,22.6,36.4,39.4
1250,HCH,22.6,36.4,39.4
1251,HCH,22.6,36.4,39.4
1252,HCH,22.6,36.4,39.4
1253,HCH,22.6,36.4,39.4
1254,HCH,22.6,36.4,39.4
1255,P,44.2,52.8,39.4
1256,P,44.2,52.8,39.4
1257,HPH,35.2,52.8,39.4
1258,HPH,35.2,52.8,39.4
1259,HPH,35.2,52.8,39.4
1260,HPH,35.2,52.8,39.4
1261,HPH,35.2,52.8,39.4
1262,HPH,35.2,52.8,39.4
1263,HPH,35.2,52.8,39.4
1264,HPH,35.2,52.8,39.4
1265,HPH,35.2,52.8,39.4
1266,HPH,35.2,52.8,39.4
1267,P,44.2,52.8,39.4
1268,P,44.2,52.8,39.4
1269,HPH,35.2,52.8,39.4
1270,HPH,35.2,52.8,39.4
1271,HCH,22.6,36.4,39.4
1272,HCH,22.6,36.4,39.4
1273,HCH,22.6,36.4,39.4
1274,HCH,22.6,36.4,39.4
1275,HCH,22.6,36.4,39.4
1276,HCH,22.6,36.4,39.4
1277,HCH,22.6,36.4,39.4
1278,HCH,22.6,36.4,39.4
1279,P,44.2,52.8,39.4
1280,P,44.2,52.8,39.4
1281,HPH,35.2,52.8,39.4
1282,HPH,35.2,52.8,39.4
1283,HPH,35.2,52.8,39.4
1284,HPH,35.2,52.8,39.4
1285,HPH,35.2,52.8,39.4
1286,HPH,35.2,52.8,39.4
1287,HPH,35.2,52.8,39.4
1288,HPH,35.2,52.8,39.4
1289,HPH,35.2,52.8,39.4
1290,HPH,35.2,52.8,39.4
1291,P,44.2,52.8,39.4
1292,P,44.2,52.8,39.4
1293,HPH,35.2,52.8,39.4
1294,HPH,35.2,52.8,39.4
1295,HCH,22.6,36.4,39.4
1296,HCH,22.6,36.4,39.4
1297,HCH,22.6,36.4,39.4
1298,HCH,22.6,36.4,39.4
1299,HCH,22.6,36.4,39.4
1300,HCH,22.6,36.4,39.4
1301,HCH,22.6,36.4,39.4
1302,HCH,22.6,36.4,39.4
1303,P,44.2,52.8,39.4
1304,P,44.2,52.8,39.4
1305,HPH,35.2,52.8,39.4
1306,HPH,35.2,52.8,39.4
1307,HPH,35.2,52.8,39.4
1308,HPH,35.2,52.8,39.4
1309,HPH,35.2,52.8,39.4
1310,HPH,35.2,52.8,39.4
1311,HPH,35.2,52.8,39.4
1312,HPH,35.2,52.8,39.4
1313,HPH,35.2,52.8,39.4
1314,HPH,35.2,52.8,39.4
1315,P,44.2,52.8,39.4
1316,P,44.2,52.8,39.4
1317,HPH,35.2,52.8,39.4
1318,HPH,35.2,52.8,39.4
1319,HCH,22.6,36.4,39.4
1320,HCH,22.6,36.4,39.4
1321,HCH,22.6,36.4,39.4
1322,HCH,22.6,36.4,39.4
1323,HCH,22.6,36.4,39.4
1324,HCH,22.6,36.4,39.4
1325,HCH,22.6,36.4,39.4
1326,HCH,22.6,36.4,39.4
1327,P,44.2,52.8,39.4
1328,P,44.2,52.8,39.4
1329,HPH,35.2,52.8,39.4
1330,HPH,35.2,52.8,39.4
1331,HPH,35.2,52.8,39.4
1332,HPH,35.2,52.8,39.4
1333,HPH,35.2,52.8,39.4
1334,HPH,35.2,52.8,39.4
1335,HPH,35.2,52.8,39.4
1336,HPH,35.2,52.8,39.4
1337,HPH,35.2,52.8,39.4
1338,HPH,35.2,52.8,39.4
1339,P,44.2,52.8,39.4
1340,P,44.2,52.8,39.4
1341,HPH,35.2,52.8,39.4
1342,HPH,35.2,52.8,39.4
1343,HCH,22.6,36.4,39.4
1344,HCH,22.6,36.4,39.4
1345,HCH,22.6,36.4,39.4
1346,HCH,22.6,36.4,39.4
1347,HCH,22.6,36.4,39.4
1348,HCH,22.6,36.4,39.4
1349,HCH,22.6,36.4,39.4
1350,HCH,22.6,36.4,39.4
1351,P,44.2,52.8,39.4
1352,P,44.2,52.8,39.4
1353,HPH,35.2,52.8,39.4
1354,HPH,35.2,52.8,39.4
1355,HPH,35.2,52.8,39.4
1356,HPH,35.2,52.8,39.4
1357,HPH,35.2,52.8,39.4
1358,HPH,35.2,52.8,39.4
1359,HPH,35.2,52.8,39.4
1360,HPH,35.2,52.8,39.4
1361,HPH,35.2,52.8,39.4
1362,HPH,35.2,52.8,39.4
1363,P,44.2,52.8,39.4
1364,P,44.2,52.8,39.4
1365,HPH,35.2,52.8,39.4
1366,HPH,35.2,52.8,39.4
1367,HCH,22.6,36.4,39.4
1368,HCH,22.6,36.4,39.4
1369,HCH,22.6,36.4,39.4
1370,HCH,22.6,36.4,39.4
1371,HCH,22.6,36.4,39.4
1372,HCH,22.6,36.4,39.4
1373,HCH,22.6,36.4,39.4
1374,HCH,22.6,36.4,39.4
1375,P,44.2,52.8,39.4
1376,P,44.2,52.8,39.4
1377,HPH,35.2,52.8,39.4
1378,HPH,35.2,52.8,39.4
1379,HPH,35.2,52.8,39.4
1380,HPH,35.2,52.8,39.4
1381,HPH,35.2,52.8,39.4
1382,HPH,35.2,52.8,39.4
1383,HPH,35.2,52.8,39.4
1384,HPH,35.2,52.8,39.4
1385,HPH,35.2,52.8,39.4
1386,HPH,35.2,52.8,39.4
1387,P,44.2,52.8,39.4
1388,P,44.2,52.8,39.4
1389,HPH,35.2,52.8,39.4
1390,HPH,35.2,52.8,39.4
1391,HCH,22.6,36.4,39.4
1392,HCH,22.6,36.4,39.4
1393,HCH,22.6,36.4,39.4
1394,HCH,22.6,36.4,39.4
1395,HCH,22.6,36.4,39.4
1396,HCH,22.6,36.4,39.4
1397,HCH,22.6,36.4,39.4
1398,HCH,22.6,36.4,39.4
1399,P,44.2,52.8,39.4
1400,P,44.2,52.8,39.4
1401,HPH,35.2,52.8,39.4
1402,HPH,35.2,52.8,39.4
1403,HPH,35.2,52.8,39.4
1404,HPH,35.2,52.8,39.4
1405,HPH,35.2,52.8,39.4
1406,HPH,35.2,52.8,39.4
1407,HPH,35.2,52.8,39.4
1408,HPH,35.2,52.8,39.4
1409,HPH,35.2,52.8,39.4
1410,HPH,35.2,52.8,39.4
1411,P,44.2,52.8,39.4
1412,P,44.2,52.8,39.4
1413,HPH,35.2,52.8,39.4
1414,HPH,35.2,52.8,39.4
1415,HCH,22.6,36.4,39.4
1416,HCH,22.6,36.4,39.4
1417,HCH,22.6,36.4,39.4
1418,HCH,22.6,36.4,39.4
1419,HCH,22.6,36.4,39.4
1420,HCH,22.6,36.4,39.4
1421,HCH,22.6,36.4,39.4
1422,HCH,22.6,36.4,39.4
1423,HPH,35.2,52.8,39.4
1424,HPH,35.2,52.8,39.4
1425,HPH,35.2,52.8,39.4
1426,HPH,35.2,52.8,39.4
1427,HPH,35.2,52.8,39.4
1428,HPH,35.2,52.8,39.4
1429,HPH,35.2,52.8,39.4
1430,HPH,35.2,52.8,39.4
1431,HPH,35.2,52.8,39.4
1432,HPH,35.2,52.8,39.4
1433,HPH,35.2,52.8,39.4
1434,HPH,35.2,52.8,39.4
1435,HPH,35.2,52.8,39.4
1436,HPH,35.2,52.8,39.4
1437,HPH,35.2,52.8,39.4
1438,HPH,35.2,52.8,39.4
1439,HCH,22.6,36.4,39.4
1440,HCH,22.6,36.4,39.4
1441,HCH,22.6,36.4,39.4
1442,HCH,22.6,36.4,39.4
1443,HCH,22.6,36.4,39.4
1444,HCH,22.6,36.4,39.4
1445,HCH,22.6,36.4,39.4
1446,HCH,22.6,36.4,39.4
1447,HPH,35.2,52.8,39.4
1448,HPH,35.2,52.8,39.4
1449,HPH,35.2,52.8,39.4
1450,HPH,35.2,52.8,39.4
1451,HPH,35.2,52.8,39.4
1452,HPH,35.2,52.8,39.4
1453,HPH,35.2,52.8,39.4
1454,HPH,35.2,52.8,39.4
1455,HPH,35.2,52.8,39.4
1456,HPH,35.2,52.8,39.4
1457,HPH,35.2,52.8,39.4
1458,HPH,35.2,52.8,39.4
1459,HPH,35.2,52.8,39.4
1460,HPH,35.2,52.8,39.4
1461,HPH,35.2,52.8,39.4
1462,HPH,35.2,52.8,39.4
1463,HCH,22.6,36.4,39.4
1464,HCH,22.6,36.4,39.4
1465,HCH,22.6,36.4,39.4
1466,HCH,22.6,36.4,39.4
1467,HCH,22.6,36.4,39.4
1468,HCH,22.6,36.4,39.4
1469,HCH,22.6,36.4,39.4
1470,HCH,22.6,36.4,39.4
1471,HPH,35.2,52.8,39.4
1472,HPH,35.2,52.8,39.4
1473,HPH,35.2,52.8,39.4
1474,HPH,35.2,52.8,39.4
1475,HPH,35.2,52.8,39.4
1476,HPH,35.2,52.8,39.4
1477,HPH,35.2,52.8,39.4
1478,HPH,35.2,52.8,39.4
1479,HPH,35.2,52.8,39.4
1480,HPH,35.2,52.8,39.4
1481,HPH,35.2,52.8,39.4
1482,HPH,35.2,52.8,39.4
1483,HPH,35.2,52.8,39.4
1484,HPH,35.2,52.8,39.4
1485,HPH,35.2,52.8,39.4
1486,HPH,35.2,52.8,39.4
1487,HCH,22.6,36.4,39.4
1488,HCH,22.6,36.4,39.4
1489,HCH,22.6,36.4,39.4
1490,HCH,22.6,36.4,39.4
1491,HCH,22.6,36.4,39.4
1492,HCH,22.6,36.4,39.4
1493,HCH,22.6,36.4,39.4
1494,HCH,22.6,36.4,39.4
1495,HPH,35.2,52.8,39.4
1496,HPH,35.2,52.8,39.4
1497,HPH,35.2,52.8,39.4
1498,HPH,35.2,52.8,39.4
1499,HPH,35.2,52.8,39.4
1500,HPH,35.2,52.8,39.4
1501,HPH,35.2,52.8,39.4
1502,HPH,35.2,52.8,39.4
1503,HPH,35.2,52.8,39.4
1504,HPH,35.2,52.8,39.4
1505,HPH,35.2,52.8,39.4
1506,HPH,35.2,52.8,39.4
1507,HPH,35.2,52.8,39.4
1508,HPH,35.2,52.8,39.4
1509,HPH,35.2,52.8,39.4
1510,HPH,35.2,52.8,39.4
1511,HCH,22.6,36.4,39.4
1512,HCH,22.6,36.4,39.4
1513,HCH,22.6,36.4,39.4
1514,HCH,22.6,36.4,39.4
1515,HCH,22.6,36.4,39.4
1516,HCH,22.6,36.4,39.4
1517,HCH,22.6,36.4,39.4
1518,HCH,22.6,36.4,39.4
1519,HPH,35.2,52.8,39.4
1520,HPH,35.2,52.8,39.4
1521,HPH,35.2,52.8,39.4
1522,HPH,35.2,52.8,39.4
1523,HPH,35.2,52.8,39.4
1524,HPH,35.2,52.8,39.4
1525,HPH,35.2,52.8,39.4
1526,HPH,35.2,52.8,39.4
1527,HPH,35.2,52.8,39.4
1528,HPH,35.2,52.8,39.4
1529,HPH,35.2,52.8,39.4
1530,HPH,35.2,52.8,39.4
1531,HPH,35.2,52.8,39.4
1532,HPH,35.2,52.8,39.4
1533,HPH,35.2,52.8,39.4
1534,HPH,35.2,52.8,39.4
1535,HCH,22.6,36.4,39.4
1536,HCH,22.6,36.4,39.4
1537,HCH,22.6,36.4,39.4
1538,HCH,22.6,36.4,39.4
1539,HCH,22.6,36.4,39.4
1540,HCH,22.6,36.4,39.4
1541,HCH,22.6,36.4,39.4
