TIMESTAMP,RESSOURCES,importCost
1366,electricity,63.03
1367,electricity,61.35
1368,electricity,57.95
1369,electricity,56.17
1370,electricity,59.47
1371,electricity,55.58
1372,electricity,54.93
1373,electricity,55.82
1374,electricity,69.22
1375,electricity,98.19
1376,electricity,124.1
1377,electricity,102
1378,electricity,92.25
1379,electricity,89.9
1380,electricity,81.2
1381,electricity,78.86
1382,electricity,70.82
1383,electricity,65.84
1384,electricity,69.68
1385,electricity,71.06
1386,electricity,151.42
1387,electricity,159.4
1388,electricity,129.5
1389,electricity,72
1390,electricity,77.85
1391,electricity,66.92
1392,electricity,76.66
1393,electricity,75.11
1394,electricity,71.96
1395,electricity,68.99
1396,electricity,65.38
1397,electricity,68.63
1398,electricity,82
1399,electricity,95.42
1400,electricity,120.1
1401,electricity,114.41
1402,electricity,97
1403,electricity,90.08
1404,electricity,79.23
1405,electricity,79.59
1406,electricity,80.54
1407,electricity,58.93
1408,electricity,64.49
1409,electricity,69.07
1410,electricity,92.79
1411,electricity,105.54
1412,electricity,83.84
1413,electricity,64.64
1414,electricity,61.36
1415,electricity,55.89
1416,electricity,80.79
1417,electricity,76.66
1418,electricity,75.11
1419,electricity,69
1420,electricity,60.4
1421,electricity,68.01
1422,electricity,93.09
1423,electricity,94.1
1424,electricity,104.26
1425,electricity,115.41
1426,electricity,112.02
1427,electricity,113.55
1428,electricity,85.3
1429,electricity,83.21
1430,electricity,72.63
1431,electricity,73.07
1432,electricity,65.7
1433,electricity,71.76
1434,electricity,98.19
1435,electricity,106.15
1436,electricity,85.77
1437,electricity,79.74
1438,electricity,83.21
1439,electricity,55.66
1440,electricity,77.7
1441,electricity,61.15
1442,electricity,50.91
1443,electricity,42.12
1444,electricity,39.5
1445,electricity,54.08
1446,electricity,78.1
1447,electricity,113.67
1448,electricity,97.91
1449,electricity,122.33
1450,electricity,104.05
1451,electricity,74.98
1452,electricity,65.56
1453,electricity,70.4
1454,electricity,92.37
1455,electricity,103.31
1456,electricity,108.08
1457,electricity,90.42
1458,electricity,101.23
1459,electricity,133.39
1460,electricity,107.89
1461,electricity,76.55
1462,electricity,80.05
1463,electricity,71.55
1464,electricity,61.53
1465,electricity,50.49
1466,electricity,42.64
1467,electricity,37.72
1468,electricity,36.23
1469,electricity,36.36
1470,electricity,38.91
1471,electricity,42.19
1472,electricity,48.03
1473,electricity,52.85
1474,electricity,58.21
1475,electricity,50.07
1476,electricity,44.45
1477,electricity,43.29
1478,electricity,40.89
1479,electricity,40.37
1480,electricity,41.7
1481,electricity,44.92
1482,electricity,52.52
1483,electricity,63.14
1484,electricity,56.56
1485,electricity,43.96
1486,electricity,52
1487,electricity,50.48
1488,electricity,50
1489,electricity,45.94
1490,electricity,42
1491,electricity,38.85
1492,electricity,37.91
1493,electricity,38.6
1494,electricity,39.1
1495,electricity,39.81
1496,electricity,40
1497,electricity,42.85
1498,electricity,42.76
1499,electricity,46.35
1500,electricity,50.45
1501,electricity,49.29
1502,electricity,43.89
1503,electricity,40.16
1504,electricity,35.95
1505,electricity,40.6
1506,electricity,45.84
1507,electricity,53.21
1508,electricity,52.14
1509,electricity,43
1510,electricity,45.94
1511,electricity,42
1512,electricity,39.1
1513,electricity,38.37
1514,electricity,36.19
1515,electricity,34.39
1516,electricity,33
1517,electricity,38.2
1518,electricity,47
1519,electricity,61.74
1520,electricity,65.78
1521,electricity,68.3
1522,electricity,63.69
1523,electricity,61.66
1524,electricity,56.08
1525,electricity,55.03
1526,electricity,54.01
1527,electricity,55.1
1528,electricity,55.49
1529,electricity,69.67
1530,electricity,83.16
1531,electricity,83.61
1532,electricity,62.48
1533,electricity,54.96
1534,electricity,52.01
1535,electricity,49.08
1536,electricity,40.25
1537,electricity,38.1
1538,electricity,37.39
1539,electricity,36.61
1540,electricity,36.91
1541,electricity,38.76
1542,electricity,46.5
1543,electricity,58.26
1544,electricity,65.19
1545,electricity,65.02
1546,electricity,63.28
1547,electricity,55.03
1548,electricity,52.39
1549,electricity,50.07
1550,electricity,48.98
1551,electricity,48.76
1552,electricity,49.42
1553,electricity,53.99
1554,electricity,60.7
1555,electricity,64.63
1556,electricity,59.9
1557,electricity,46.95
1558,electricity,48
1559,electricity,45
1560,electricity,39.07
1561,electricity,38.9
1562,electricity,37.78
1563,electricity,36.91
1564,electricity,37.54
1565,electricity,39.9
1566,electricity,46.69
1567,electricity,55.85
1568,electricity,61.79
1569,electricity,60
1570,electricity,56.69
1571,electricity,56.51
1572,electricity,51.51
1573,electricity,48.99
1574,electricity,47.07
1575,electricity,47.9
1576,electricity,48.89
1577,electricity,53.7
1578,electricity,60.95
1579,electricity,64.34
1580,electricity,50.29
1581,electricity,43.66
1582,electricity,42.85
1583,electricity,43.08
1584,electricity,39.94
1585,electricity,37.4
1586,electricity,35.86
1587,electricity,33.29
1588,electricity,34
1589,electricity,41.83
1590,electricity,44.11
1591,electricity,46.95
1592,electricity,52.48
1593,electricity,54
1594,electricity,48.8
1595,electricity,49.44
1596,electricity,49.45
1597,electricity,48.42
1598,electricity,47.75
1599,electricity,44.28
1600,electricity,43.59
1601,electricity,43.43
1602,electricity,48.21
1603,electricity,56.84
1604,electricity,58.15
1605,electricity,41.43
1606,electricity,47.13
1607,electricity,43.53
1608,electricity,45.27
1609,electricity,38.12
1610,electricity,37.21
1611,electricity,35.65
1612,electricity,27.29
1613,electricity,32.22
1614,electricity,37.93
1615,electricity,45.67
1616,electricity,48.88
1617,electricity,48.88
1618,electricity,48.01
1619,electricity,46.96
1620,electricity,47.81
1621,electricity,42.47
1622,electricity,40.88
1623,electricity,42.19
1624,electricity,44.46
1625,electricity,46.46
1626,electricity,46.29
1627,electricity,53.12
1628,electricity,48.88
1629,electricity,44.21
1630,electricity,41.08
1631,electricity,38.66
1632,electricity,33.1
1633,electricity,31.29
1634,electricity,30.85
1635,electricity,28.44
1636,electricity,24.86
1637,electricity,28.46
1638,electricity,29.66
1639,electricity,30.74
1640,electricity,33.96
1641,electricity,36.01
1642,electricity,37.52
1643,electricity,37.39
1644,electricity,36.6
1645,electricity,35.64
1646,electricity,34.01
1647,electricity,33.06
1648,electricity,31.82
1649,electricity,34.04
1650,electricity,42.04
1651,electricity,44
1652,electricity,39.7
1653,electricity,36.1
1654,electricity,35.3
1655,electricity,35.81
1656,electricity,32.26
1657,electricity,27.14
1658,electricity,26.67
1659,electricity,26.2
1660,electricity,25.06
1661,electricity,21.76
1662,electricity,21.92
1663,electricity,26.16
1664,electricity,28.82
1665,electricity,30.79
1666,electricity,30.34
1667,electricity,29.04
1668,electricity,26.05
1669,electricity,20.81
1670,electricity,20.15
1671,electricity,14.5
1672,electricity,10.44
1673,electricity,21.12
1674,electricity,35.7
1675,electricity,40.77
1676,electricity,36.57
1677,electricity,32.27
1678,electricity,32.59
1679,electricity,31.13
1680,electricity,32.1
1681,electricity,28.46
1682,electricity,19.8
1683,electricity,12
1684,electricity,9.56
1685,electricity,19.04
1686,electricity,42.01
1687,electricity,44.66
1688,electricity,48.34
1689,electricity,48.05
1690,electricity,46.02
1691,electricity,44.41
1692,electricity,45
1693,electricity,41.5
1694,electricity,38.38
1695,electricity,37.24
1696,electricity,37.61
1697,electricity,42.23
1698,electricity,50.24
1699,electricity,62
1700,electricity,55.23
1701,electricity,43.23
1702,electricity,41.23
1703,electricity,36.81
1704,electricity,35.04
1705,electricity,32.2
1706,electricity,28.86
1707,electricity,26.2
1708,electricity,27.76
1709,electricity,33.27
1710,electricity,41.06
1711,electricity,51.17
1712,electricity,54.02
1713,electricity,57.68
1714,electricity,57.9
1715,electricity,55
1716,electricity,52.56
1717,electricity,50.32
1718,electricity,48.47
1719,electricity,44.67
1720,electricity,46.48
1721,electricity,48.56
1722,electricity,55.24
1723,electricity,71.6
1724,electricity,66.15
1725,electricity,56.66
1726,electricity,50.43
1727,electricity,42.73
1728,electricity,40.23
1729,electricity,39.56
1730,electricity,37.02
1731,electricity,35.56
1732,electricity,34.77
1733,electricity,39.51
1734,electricity,49
1735,electricity,63.7
1736,electricity,70.56
1737,electricity,65.34
1738,electricity,57.98
1739,electricity,53.83
1740,electricity,49.58
1741,electricity,48.45
1742,electricity,42.93
1743,electricity,44.45
1744,electricity,38.3
1745,electricity,48.41
1746,electricity,62.81
1747,electricity,60.94
1748,electricity,48.86
1749,electricity,41.11
1750,electricity,36.72
1751,electricity,30.58
1752,electricity,25.36
1753,electricity,20.41
1754,electricity,18.42
1755,electricity,11.5
1756,electricity,8.58
1757,electricity,18.35
1758,electricity,33.84
1759,electricity,42.67
1760,electricity,44.51
1761,electricity,46.25
1762,electricity,47.06
1763,electricity,44.44
1764,electricity,41.76
1765,electricity,39.7
1766,electricity,35.17
1767,electricity,34.01
1768,electricity,33.61
1769,electricity,36.05
1770,electricity,48
1771,electricity,72.85
1772,electricity,54.01
1773,electricity,40.93
1774,electricity,40.04
1775,electricity,34.01
1776,electricity,45.42
1777,electricity,37.17
1778,electricity,34
1779,electricity,30.55
1780,electricity,29.97
1781,electricity,35.55
1782,electricity,44.46
1783,electricity,50.72
1784,electricity,55.29
1785,electricity,55.99
1786,electricity,53.89
1787,electricity,53.4
1788,electricity,52.11
1789,electricity,50.18
1790,electricity,46.5
1791,electricity,44.3
1792,electricity,41.91
1793,electricity,46.62
1794,electricity,47.91
1795,electricity,62.79
1796,electricity,50.13
1797,electricity,50.17
1798,electricity,50.58
1799,electricity,49.83
1800,electricity,57
1801,electricity,51
1802,electricity,49.72
1803,electricity,46.3
1804,electricity,36.46
1805,electricity,36.96
1806,electricity,52.53
1807,electricity,56.56
1808,electricity,56.26
1809,electricity,58.07
1810,electricity,61.43
1811,electricity,50.44
1812,electricity,53.56
1813,electricity,50.27
1814,electricity,46.52
1815,electricity,43.09
1816,electricity,41.7
1817,electricity,42.78
1818,electricity,47.13
1819,electricity,73.61
1820,electricity,63.83
1821,electricity,57.4
1822,electricity,57.89
1823,electricity,52.53
1824,electricity,46.72
1825,electricity,43.97
1826,electricity,40.63
1827,electricity,38.75
1828,electricity,37.1
1829,electricity,37.89
1830,electricity,37.6
1831,electricity,36.29
1832,electricity,36.8
1833,electricity,40.85
1834,electricity,47
1835,electricity,45.98
1836,electricity,47.68
1837,electricity,44.36
1838,electricity,37.7
1839,electricity,33.33
1840,electricity,20.1
1841,electricity,28.13
1842,electricity,40.38
1843,electricity,52.11
1844,electricity,49.7
1845,electricity,50.5
1846,electricity,47.48
1847,electricity,44.99
1848,electricity,43.63
1849,electricity,40.8
1850,electricity,40
1851,electricity,37.7
1852,electricity,37.5
1853,electricity,40
1854,electricity,53.55
1855,electricity,65.8
1856,electricity,67.09
1857,electricity,71.95
1858,electricity,66.97
1859,electricity,55.81
1860,electricity,51.46
1861,electricity,48.67
1862,electricity,45.95
1863,electricity,50.03
1864,electricity,50.99
1865,electricity,57.18
1866,electricity,73
1867,electricity,98.19
1868,electricity,59.98
1869,electricity,50.17
1870,electricity,49.53
1871,electricity,46
1872,electricity,42.29
1873,electricity,37.64
1874,electricity,39.77
1875,electricity,36.59
1876,electricity,36.59
1877,electricity,39.4
1878,electricity,51.48
1879,electricity,63.78
1880,electricity,71.04
1881,electricity,69.66
1882,electricity,68.55
1883,electricity,44.22
1884,electricity,39.87
1885,electricity,37.39
1886,electricity,38.05
1887,electricity,37.76
1888,electricity,38.79
1889,electricity,47.12
1890,electricity,56.92
1891,electricity,74.8
1892,electricity,58.56
1893,electricity,50.25
1894,electricity,46.6
1895,electricity,44.82
1896,electricity,40.77
1897,electricity,40.53
1898,electricity,40.74
1899,electricity,40.08
1900,electricity,40.07
1901,electricity,41.38
1902,electricity,57.15
1903,electricity,71
1904,electricity,78.33
1905,electricity,70.34
1906,electricity,61.46
1907,electricity,55.41
1908,electricity,52.34
1909,electricity,50.75
1910,electricity,49.2
1911,electricity,48.78
1912,electricity,49.22
1913,electricity,57.95
1914,electricity,69.88
1915,electricity,78.91
1916,electricity,65.73
1917,electricity,54.96
1918,electricity,55.74
1919,electricity,49.66
1920,electricity,51.45
1921,electricity,50.78
1922,electricity,54.24
1923,electricity,48.77
1924,electricity,47.31
1925,electricity,51.86
1926,electricity,62.4
1927,electricity,74.64
1928,electricity,85.07
1929,electricity,79.65
1930,electricity,71
1931,electricity,63.88
1932,electricity,60.05
1933,electricity,58.72
1934,electricity,53.36
1935,electricity,52.51
1936,electricity,50.74
1937,electricity,58.16
1938,electricity,70.26
1939,electricity,93.8
1940,electricity,75.68
1941,electricity,58.42
1942,electricity,53.33
1943,electricity,46.77
1944,electricity,44.66
1945,electricity,41.6
1946,electricity,40.95
1947,electricity,40.49
1948,electricity,40.55
1949,electricity,42.78
1950,electricity,55.87
1951,electricity,65.62
1952,electricity,70.42
1953,electricity,65.72
1954,electricity,60.4
1955,electricity,57.57
1956,electricity,52.53
1957,electricity,50.35
1958,electricity,49.23
1959,electricity,49.15
1960,electricity,49.48
1961,electricity,57.99
1962,electricity,60.73
1963,electricity,77.81
1964,electricity,63.39
1965,electricity,55.54
1966,electricity,54.91
1967,electricity,45.74
1968,electricity,40.35
1969,electricity,40.7
1970,electricity,39.06
1971,electricity,38.82
1972,electricity,38.14
1973,electricity,39.3
1974,electricity,38.86
1975,electricity,40.18
1976,electricity,49.99
1977,electricity,52.73
1978,electricity,48.76
1979,electricity,47.64
1980,electricity,46.08
1981,electricity,45
1982,electricity,41.75
1983,electricity,39.07
1984,electricity,40.2
1985,electricity,46.37
1986,electricity,58.06
1987,electricity,67.62
1988,electricity,55.34
1989,electricity,49.8
1990,electricity,45.45
1991,electricity,46.08
1992,electricity,46.74
1993,electricity,46
1994,electricity,37.85
1995,electricity,37.28
1996,electricity,37.24
1997,electricity,38
1998,electricity,39.6
1999,electricity,42.23
2000,electricity,45.45
2001,electricity,46.36
2002,electricity,46.17
2003,electricity,45.7
2004,electricity,42.1
2005,electricity,37.95
2006,electricity,34.9
2007,electricity,36
2008,electricity,36.86
2009,electricity,41.38
2010,electricity,45.16
2011,electricity,53.12
2012,electricity,54.02
2013,electricity,53.24
2014,electricity,49.39
2015,electricity,44.12
2016,electricity,39.53
2017,electricity,38.92
2018,electricity,38.01
2019,electricity,37.25
2020,electricity,40.86
2021,electricity,52.28
2022,electricity,63.03
2023,electricity,79.47
2024,electricity,76.61
2025,electricity,67.98
2026,electricity,61.49
2027,electricity,55.65
2028,electricity,52.52
2029,electricity,48.84
