,YEAR_invest,TECHNOLOGIES,TECHNOLOGIES,transInvest_Dvar
577,2030,WindOnShore,WindOnShore,0.0
578,2030,WindOnShore,SMR_elec,0.0
579,2030,WindOnShore,curtailment,0.0
580,2030,WindOnShore,WindOffShore_flot,0.0
581,2030,WindOnShore,SMR + CCS2,0.0
582,2030,WindOnShore,SMR_elecCCS1,0.0
583,2030,WindOnShore,SMR + CCS1,0.0
584,2030,WindOnShore,electrolysis_AEL,0.0
585,2030,SMR_elec,SMR,0.0
586,2030,SMR_elec,CCS2,0.0
587,2030,SMR_elec,electrolysis_PEMEL,0.0
588,2030,SMR_elec,CCS1,0.0
589,2030,SMR_elec,Solar,0.0
590,2030,SMR_elec,WindOnShore,0.0
591,2030,SMR_elec,SMR_elec,0.0
592,2030,SMR_elec,curtailment,0.0
593,2030,SMR_elec,WindOffShore_flot,0.0
594,2030,SMR_elec,SMR + CCS2,0.0
595,2030,SMR_elec,SMR_elecCCS1,0.0
596,2030,SMR_elec,SMR + CCS1,0.0
597,2030,SMR_elec,electrolysis_AEL,0.0
598,2030,curtailment,SMR,0.0
599,2030,curtailment,CCS2,0.0
600,2030,curtailment,electrolysis_PEMEL,0.0
601,2030,curtailment,CCS1,0.0
602,2030,curtailment,Solar,0.0
603,2030,curtailment,WindOnShore,0.0
604,2030,curtailment,SMR_elec,0.0
605,2030,curtailment,curtailment,0.0
606,2030,curtailment,WindOffShore_flot,0.0
607,2030,curtailment,SMR + CCS2,0.0
608,2030,curtailment,SMR_elecCCS1,0.0
609,2030,curtailment,SMR + CCS1,0.0
610,2030,curtailment,electrolysis_AEL,0.0
611,2030,WindOffShore_flot,SMR,0.0
612,2030,WindOffShore_flot,CCS2,0.0
613,2030,WindOffShore_flot,electrolysis_PEMEL,0.0
614,2030,WindOffShore_flot,CCS1,0.0
615,2030,WindOffShore_flot,Solar,0.0
616,2030,WindOffShore_flot,WindOnShore,0.0
617,2030,WindOffShore_flot,SMR_elec,0.0
618,2030,WindOffShore_flot,curtailment,0.0
619,2030,WindOffShore_flot,WindOffShore_flot,0.0
620,2030,WindOffShore_flot,SMR + CCS2,0.0
621,2030,WindOffShore_flot,SMR_elecCCS1,0.0
622,2030,WindOffShore_flot,SMR + CCS1,0.0
623,2030,WindOffShore_flot,electrolysis_AEL,0.0
624,2030,SMR + CCS2,SMR,0.0
625,2030,SMR + CCS2,CCS2,0.0
626,2030,SMR + CCS2,electrolysis_PEMEL,0.0
627,2030,SMR + CCS2,CCS1,0.0
628,2030,SMR + CCS2,Solar,0.0
629,2030,SMR + CCS2,WindOnShore,0.0
630,2030,SMR + CCS2,SMR_elec,0.0
631,2030,SMR + CCS2,curtailment,0.0
632,2030,SMR + CCS2,WindOffShore_flot,0.0
633,2030,SMR + CCS2,SMR + CCS2,0.0
634,2030,SMR + CCS2,SMR_elecCCS1,0.0
635,2030,SMR + CCS2,SMR + CCS1,0.0
636,2030,SMR + CCS2,electrolysis_AEL,0.0
637,2030,SMR_elecCCS1,SMR,0.0
638,2030,SMR_elecCCS1,CCS2,0.0
639,2030,SMR_elecCCS1,electrolysis_PEMEL,0.0
640,2030,SMR_elecCCS1,CCS1,0.0
641,2030,SMR_elecCCS1,Solar,0.0
642,2030,SMR_elecCCS1,WindOnShore,0.0
643,2030,SMR_elecCCS1,SMR_elec,0.0
644,2030,SMR_elecCCS1,curtailment,0.0
645,2030,SMR_elecCCS1,WindOffShore_flot,0.0
646,2030,SMR_elecCCS1,SMR + CCS2,0.0
647,2030,SMR_elecCCS1,SMR_elecCCS1,0.0
648,2030,SMR_elecCCS1,SMR + CCS1,0.0
649,2030,SMR_elecCCS1,electrolysis_AEL,0.0
650,2030,SMR + CCS1,SMR,0.0
651,2030,SMR + CCS1,CCS2,0.0
652,2030,SMR + CCS1,electrolysis_PEMEL,0.0
653,2030,SMR + CCS1,CCS1,0.0
654,2030,SMR + CCS1,Solar,0.0
655,2030,SMR + CCS1,WindOnShore,0.0
656,2030,SMR + CCS1,SMR_elec,0.0
657,2030,SMR + CCS1,curtailment,0.0
658,2030,SMR + CCS1,WindOffShore_flot,0.0
659,2030,SMR + CCS1,SMR + CCS2,0.0
660,2030,SMR + CCS1,SMR_elecCCS1,0.0
661,2030,SMR + CCS1,SMR + CCS1,0.0
662,2030,SMR + CCS1,electrolysis_AEL,0.0
663,2030,electrolysis_AEL,SMR,0.0
664,2030,electrolysis_AEL,CCS2,0.0
665,2030,electrolysis_AEL,electrolysis_PEMEL,0.0
666,2030,electrolysis_AEL,CCS1,0.0
667,2030,electrolysis_AEL,Solar,0.0
668,2030,electrolysis_AEL,WindOnShore,0.0
669,2030,electrolysis_AEL,SMR_elec,0.0
670,2030,electrolysis_AEL,curtailment,0.0
671,2030,electrolysis_AEL,WindOffShore_flot,0.0
672,2030,electrolysis_AEL,SMR + CCS2,0.0
673,2030,electrolysis_AEL,SMR_elecCCS1,0.0
674,2030,electrolysis_AEL,SMR + CCS1,0.0
675,2030,electrolysis_AEL,electrolysis_AEL,0.0
